transaction_id,client_name,IBAN,contact_email,amount,category,status
TX-10126,Nordic Retail GmbH,ES64 6120 5176 575095648684,accounts@nordic80.com,300.00,Subscriptions,settled
TX-11213,Atlas Partners Ltd,DE11 9819 8546 509344648619,accounts@atlas4.com,415.00,Logistics,settled
TX-11719,Atlas Partners SA,DE32 8736 4273 515864694949,accounts@atlas61.com,517.00,Marketing,settled
TX-10590,Nordic Retail SL,ES68 1760 1653 932391874847,accounts@nordic23.com,712.00,Subscriptions,settled
TX-10961,Tarragon Labs BV,IT28 4938 3465 978582893964,accounts@tarragon21.com,951.00,Professional Services,settled
TX-10382,Lumen Systems SL,DE59 2847 4949 739894928830,accounts@lumen29.com,593.00,Subscriptions,settled
TX-11447,Delta Ventures GmbH,IT13 8802 9698 676806610347,accounts@delta68.com,120.00,Logistics,settled
TX-11240,Nordic Retail SL,ES14 4081 3321 483371125304,accounts@nordic60.com,120.00,Logistics,settled
TX-11015,Delta Ventures SL,IT13 4428 8882 936333405410,accounts@delta48.com,1502.00,Hardware,settled
TX-11451,Orion Media SA,NL47 4103 7597 327846389041,accounts@orion49.com,120.00,Logistics,settled
TX-10405,Praxis Digital Ltd,FR72 1981 3332 451399546384,accounts@praxis10.com,525.00,Subscriptions,settled
TX-10975,Ancora Works SAS,NL11 7438 5186 486306262259,accounts@ancora2.com,300.00,Professional Services,refunded
TX-10395,Tarragon Labs BV,IT75 1042 1721 112050340486,accounts@tarragon58.com,688.00,Subscriptions,settled
TX-11085,Vega Analytics BV,FR53 4450 8533 862410713142,accounts@vega82.com,1560.00,Hardware,settled
TX-11281,Delta Ventures SL,IT85 3436 4758 255863173472,accounts@delta48.com,155.00,Logistics,settled
TX-11625,Lumen Systems GmbH,DE37 5587 3921 433420900257,accounts@lumen26.com,944.00,Marketing,settled
TX-11870,Orion Media SAS,NL29 8292 1497 895040292978,accounts@orion32.com,811.00,Training,settled
TX-10163,Ancora Works SAS,NL19 5846 2657 749752058817,accounts@ancora39.com,352.00,Subscriptions,settled
TX-11469,Orion Media SA,NL58 2768 5487 903263047835,accounts@orion49.com,665.00,Logistics,settled
TX-10103,Mistral Group SL,DE38 7511 6992 218690920484,accounts@mistral36.com,288.00,Subscriptions,settled
TX-10431,Cobalt Trading GmbH,NL72 1621 2478 171939777262,accounts@cobalt44.com,834.00,Subscriptions,settled
TX-10478,Praxis Digital SA,FR59 1813 3669 836182870116,accounts@praxis7.com,541.00,Subscriptions,settled
TX-11872,Iberia Supply SA,ES73 4164 3543 889246333533,accounts@iberia25.com,685.00,Training,settled
TX-11595,Cinder Energy GmbH,NL30 7125 6431 624149647052,accounts@cinder74.com,120.00,Marketing,settled
TX-11897,Atlas Partners SA,DE65 7076 8177 284303373458,accounts@atlas61.com,300.00,Training,refunded
TX-11504,Delta Ventures GmbH,IT74 4453 6715 771269576948,accounts@delta31.com,520.00,Logistics,settled
TX-11471,Solace Industrial BV,ES49 4122 1673 843630098083,accounts@solace70.com,120.00,Logistics,settled
TX-10188,Kestrel Clinics SAS,DE61 8204 7334 535182110973,accounts@kestrel14.com,499.00,Subscriptions,settled
TX-10381,Novara Logistics BV,FR76 9348 4090 605100282913,accounts@novara52.com,371.00,Subscriptions,settled
TX-10167,Tarragon Labs BV,IT46 7256 9239 773597009738,accounts@tarragon21.com,1119.00,Subscriptions,settled
TX-11574,Delta Ventures SL,IT55 3088 7591 993392042450,accounts@delta11.com,1804.00,Logistics,refunded
TX-10285,Mistral Group SL,DE96 1647 2192 346227046160,accounts@mistral96.com,1088.00,Subscriptions,settled
TX-11443,Ancora Works SA,NL68 3523 9265 234926138123,accounts@ancora79.com,541.00,Logistics,settled
TX-10116,Lumen Systems SL,DE26 1243 6869 407824071339,accounts@lumen6.com,330.00,Subscriptions,settled
TX-10250,Atlas Partners Ltd,DE73 4052 5742 145334769475,accounts@atlas4.com,625.00,Subscriptions,settled
TX-11724,Rioja Hospitality Ltd,FR25 9751 1388 664118282638,accounts@rioja40.com,206.00,Marketing,settled
TX-10217,Vega Analytics SL,FR26 7070 9437 815751023835,accounts@vega5.com,1186.00,Subscriptions,settled
TX-11362,Bastion Studio SAS,IT75 6138 7122 208224997846,accounts@bastion93.com,559.00,Logistics,settled
TX-10678,Kestrel Clinics SAS,DE63 2974 4714 934988535000,accounts@kestrel14.com,251.00,Professional Services,settled
TX-11293,Delta Ventures SL,IT34 8303 2616 197953596590,accounts@delta48.com,600.00,Logistics,settled
TX-11816,Marlin Foods SAS,IT30 4972 7410 308069879617,accounts@marlin26.com,524.00,Training,settled
TX-11283,Kestrel Clinics SAS,DE21 1834 7231 627549701358,accounts@kestrel51.com,644.00,Logistics,settled
TX-11194,Rioja Hospitality SA,FR76 6269 4007 663704895305,accounts@rioja0.com,378.00,Hardware,refunded
TX-11743,Iberia Supply Ltd,ES33 5015 4741 988376092325,accounts@iberia65.com,866.00,Marketing,settled
TX-10145,Kestrel Clinics SAS,DE23 4986 8138 855632753983,accounts@kestrel14.com,1093.00,Subscriptions,settled
TX-11265,Tarragon Labs BV,IT89 8999 1942 559615236685,accounts@tarragon21.com,336.00,Logistics,settled
TX-10699,Delta Ventures GmbH,IT45 2015 5221 592203423402,accounts@delta31.com,943.00,Professional Services,settled
TX-11509,Ancora Works Ltd,NL40 2727 3850 591276466636,accounts@ancora59.com,292.00,Logistics,settled
TX-10028,Cobalt Trading BV,NL38 5471 8140 725419627962,accounts@cobalt27.com,899.00,Subscriptions,settled
TX-11481,Kestrel Clinics SAS,DE96 6283 3280 974297076131,accounts@kestrel14.com,806.00,Logistics,settled
TX-10020,Tarragon Labs BV,IT95 9702 6198 667462972995,accounts@tarragon21.com,148.00,Subscriptions,settled
TX-10155,Marlin Foods SAS,IT66 8199 9586 763619094295,accounts@marlin63.com,589.00,Subscriptions,settled
TX-10179,Solace Industrial SL,ES40 7825 4068 953869961166,accounts@solace90.com,167.00,Subscriptions,settled
TX-10486,Marlin Foods SA,IT94 6236 3292 138109891300,accounts@marlin6.com,281.00,Subscriptions,settled
TX-11649,Nordic Retail GmbH,ES41 6042 4130 262333531793,accounts@nordic20.com,120.00,Marketing,settled
TX-10316,Lumen Systems GmbH,DE13 2468 6798 809989642546,accounts@lumen26.com,745.00,Subscriptions,settled
TX-11716,Rioja Hospitality SAS,FR27 9247 2319 865393036949,accounts@rioja57.com,120.00,Marketing,settled
TX-10765,Cobalt Trading BV,NL13 2070 8787 246804394126,accounts@cobalt27.com,1277.00,Professional Services,settled
TX-11637,Cinder Energy GmbH,NL83 1498 8713 878010417786,accounts@cinder14.com,306.00,Marketing,settled
TX-10153,Solace Industrial BV,ES67 4084 6267 875560712830,accounts@solace10.com,1139.00,Subscriptions,settled
TX-10498,Orion Media SA,NL71 7280 1076 143292578829,accounts@orion12.com,417.00,Subscriptions,settled
TX-10220,Nordic Retail BV,ES51 6123 4110 307505693643,accounts@nordic40.com,904.00,Subscriptions,settled
TX-10264,Orion Media Ltd,NL97 4365 9008 215533921266,accounts@orion29.com,720.00,Subscriptions,settled
TX-10048,Cinder Energy SL,NL12 2524 5820 386339955011,accounts@cinder17.com,295.00,Subscriptions,settled
TX-11669,Atlas Partners SA,DE71 3610 6647 228244692595,accounts@atlas1.com,129.00,Marketing,settled
TX-11043,Novara Logistics BV,FR79 8244 6656 932295067571,accounts@novara52.com,1533.00,Hardware,settled
TX-11604,Kestrel Clinics Ltd,DE71 5659 9736 746345576602,accounts@kestrel71.com,857.00,Marketing,settled
TX-11365,Nordic Retail BV,ES82 7541 2195 385696560131,accounts@nordic40.com,500.00,Logistics,settled
TX-10174,Nordic Retail SL,ES99 3273 8685 673642900640,accounts@nordic23.com,631.00,Subscriptions,settled
TX-11879,Iberia Supply Ltd,ES13 9048 2709 517705530537,accounts@iberia28.com,400.00,Training,settled
TX-10922,Cinder Energy SL,NL74 8777 7004 993531370274,accounts@cinder54.com,1654.00,Professional Services,settled
TX-11621,Kestrel Clinics SAS,DE98 2537 9810 682421785056,accounts@kestrel51.com,943.00,Marketing,settled
TX-10547,Halcyon Consulting SA,ES23 4675 7371 408284816444,accounts@halcyon18.com,174.00,Subscriptions,settled
TX-10577,Iberia Supply SA,ES46 2143 4170 507381725407,accounts@iberia25.com,120.00,Subscriptions,settled
TX-11002,Marlin Foods Ltd,IT15 9410 6599 693905287810,accounts@marlin23.com,1285.00,Hardware,settled
TX-10396,Nordic Retail SL,ES56 7274 3458 324682870880,accounts@nordic23.com,1044.00,Subscriptions,settled
TX-11676,Lumen Systems GmbH,DE59 3947 7974 296518878906,accounts@lumen86.com,866.00,Marketing,settled
TX-10536,Rioja Hospitality SAS,FR34 6536 2765 639125023089,accounts@rioja20.com,841.00,Subscriptions,settled
TX-11473,Praxis Digital SA,FR97 3410 8640 979446789654,accounts@praxis30.com,195.00,Logistics,settled
TX-10710,Orion Media SA,NL38 1528 7694 119269680715,accounts@orion49.com,565.00,Professional Services,settled
TX-10272,Nordic Retail SL,ES12 5888 8585 961986399651,accounts@nordic0.com,1216.00,Subscriptions,settled
TX-10701,Bastion Studio SA,IT96 4726 7837 403460580557,accounts@bastion36.com,1570.00,Professional Services,settled
TX-11449,Atlas Partners Ltd,DE74 8059 9321 525523275189,accounts@atlas4.com,125.00,Logistics,settled
TX-10834,Cinder Energy SL,NL15 3841 6496 185813565243,accounts@cinder54.com,895.00,Professional Services,settled
TX-10870,Halcyon Consulting Ltd,ES54 8412 8966 745822000305,accounts@halcyon95.com,187.00,Professional Services,settled
TX-11050,Lumen Systems GmbH,DE51 9461 4154 562951244854,accounts@lumen26.com,379.00,Hardware,settled
TX-10752,Rioja Hospitality SAS,FR59 9558 2897 109779041827,accounts@rioja20.com,1847.00,Professional Services,settled
TX-10688,Rioja Hospitality SA,FR66 1735 4825 358238562767,accounts@rioja37.com,344.00,Professional Services,settled
TX-10769,Tarragon Labs GmbH,IT18 6582 4411 987833164976,accounts@tarragon1.com,1754.00,Professional Services,settled
TX-11428,Iberia Supply Ltd,ES46 1292 1076 692221341894,accounts@iberia5.com,172.00,Logistics,settled
TX-10554,Bastion Studio SA,IT90 5934 9037 837657887271,accounts@bastion13.com,375.00,Subscriptions,settled
TX-11377,Ancora Works SA,NL95 3369 6304 952359422830,accounts@ancora19.com,489.00,Logistics,settled
TX-11424,Cinder Energy GmbH,NL37 2686 5555 873883404698,accounts@cinder37.com,174.00,Logistics,settled
TX-10074,Iberia Supply SAS,ES16 4073 9494 561221670908,accounts@iberia8.com,794.00,Subscriptions,settled
TX-11812,Tarragon Labs GmbH,IT79 7947 4312 457016703050,accounts@tarragon38.com,153.00,Training,settled
TX-10779,Novara Logistics SL,FR13 4854 8073 997829701852,accounts@novara72.com,677.00,Professional Services,settled
TX-10963,Bastion Studio SA,IT92 3631 5201 973582272957,accounts@bastion73.com,1278.00,Professional Services,settled
TX-11766,Halcyon Consulting SAS,ES22 1919 6614 457605211805,accounts@halcyon15.com,300.00,Marketing,refunded
TX-10780,Atlas Partners SAS,DE58 7652 7251 653341267390,accounts@atlas81.com,120.00,Professional Services,settled
TX-10620,Delta Ventures GmbH,IT86 9364 9451 995449848690,accounts@delta8.com,-638.00,Subscriptions,settled
TX-10040,Orion Media SAS,NL92 6590 1207 638826851692,accounts@orion32.com,951.00,Subscriptions,settled
TX-11175,Marlin Foods SA,IT19 1183 5476 297187578950,accounts@marlin43.com,713.00,Hardware,settled
TX-11505,Tarragon Labs GmbH,IT55 6558 8528 272691911008,accounts@tarragon38.com,120.00,Logistics,settled
TX-10022,Solace Industrial BV,ES76 8939 4919 452889238423,accounts@solace70.com,316.00,Subscriptions,settled
TX-11635,Cinder Energy GmbH,NL34 1091 6085 524958087064,accounts@cinder37.com,165.00,Marketing,settled
TX-11730,Cobalt Trading SL,NL67 5225 5510 861601385551,accounts@cobalt84.com,407.00,Marketing,settled
TX-10065,Tarragon Labs SL,IT17 3718 6039 866534540349,accounts@tarragon18.com,682.00,Subscriptions,settled
TX-11763,Mistral Group GmbH,DE45 1319 4313 366394175396,accounts@mistral19.com,921.00,Marketing,settled
TX-10682,Nordic Retail BV,ES28 3165 6507 204201103712,accounts@nordic3.com,1424.00,Professional Services,settled
TX-10165,Vega Analytics SL,FR66 1715 7731 562928130926,accounts@vega42.com,741.00,Subscriptions,settled
TX-11761,Iberia Supply SA,ES55 6166 8368 492791532400,accounts@iberia85.com,987.00,Marketing,settled
TX-10939,Solace Industrial GmbH,ES25 7285 8374 508958034469,accounts@solace13.com,993.00,Professional Services,settled
TX-11345,Halcyon Consulting Ltd,ES92 7950 4190 441465578258,accounts@halcyon95.com,816.00,Logistics,settled
TX-11556,Nordic Retail GmbH,ES18 8216 3945 436480998218,accounts@nordic80.com,812.00,Logistics,settled
TX-11536,Lumen Systems BV,DE46 1716 6146 544824344960,accounts@lumen46.com,582.00,Logistics,settled
TX-10559,Delta Ventures BV,IT67 4937 4994 156673381261,accounts@delta88.com,280.00,Subscriptions,settled
TX-10083,Delta Ventures SL,IT99 4912 7274 392764265618,accounts@delta48.com,120.00,Subscriptions,settled
TX-11764,Halcyon Consulting Ltd,ES13 6273 8004 587455092839,accounts@halcyon95.com,186.00,Marketing,settled
TX-10887,Vega Analytics GmbH,FR15 3284 2914 495401463562,accounts@vega25.com,1745.00,Professional Services,settled
TX-10920,Atlas Partners Ltd,DE74 4962 9272 821293505358,accounts@atlas41.com,183.00,Professional Services,settled
TX-10539,Cobalt Trading GmbH,NL26 2696 7347 949086117171,accounts@cobalt44.com,396.00,Subscriptions,settled
TX-10628,Solace Industrial SL,ES20 9071 1108 795114549022,accounts@solace30.com,1155.00,Subscriptions,refunded
TX-11435,Bastion Studio SA,IT43 1705 2815 169362923510,accounts@bastion13.com,733.00,Logistics,settled
TX-10490,Cobalt Trading SL,NL70 3096 5237 811383539822,accounts@cobalt24.com,323.00,Subscriptions,settled
TX-11330,Atlas Partners SAS,DE84 7911 9633 831374736832,accounts@atlas21.com,798.00,Logistics,settled
TX-10107,Orion Media SAS,NL48 9071 2902 223308745090,accounts@orion9.com,1166.00,Subscriptions,settled
TX-10342,Atlas Partners SA,DE37 4371 5560 183479690385,accounts@atlas1.com,731.00,Subscriptions,settled
TX-10653,Novara Logistics GmbH,FR26 9630 3795 139740924080,accounts@novara32.com,1813.00,Subscriptions,refunded
TX-11003,Ancora Works SAS,NL73 9638 9596 206543527275,accounts@ancora39.com,972.00,Hardware,settled
TX-11755,Bastion Studio Ltd,IT53 9824 3992 344344885309,accounts@bastion16.com,570.00,Marketing,settled
TX-11066,Bastion Studio SA,IT34 8796 9235 125376458227,accounts@bastion36.com,911.00,Hardware,settled
TX-10574,Praxis Digital Ltd,FR38 5140 4183 244660390742,accounts@praxis47.com,1036.00,Subscriptions,settled
TX-11052,Bastion Studio SAS,IT70 4519 8309 197555217903,accounts@bastion33.com,145.00,Hardware,settled
TX-10394,Praxis Digital SA,FR82 3734 7024 304104309491,accounts@praxis30.com,822.00,Subscriptions,settled
TX-10518,Cobalt Trading SL,NL55 8171 5395 212471982906,accounts@cobalt84.com,120.00,Subscriptions,settled
TX-10748,Rioja Hospitality Ltd,FR37 9603 5953 325776996939,accounts@rioja77.com,800.00,Professional Services,settled
TX-10347,Halcyon Consulting Ltd,ES98 3316 9369 596942989052,accounts@halcyon95.com,1010.00,Subscriptions,settled
TX-11817,Nordic Retail BV,ES85 4168 5072 541302931075,accounts@nordic3.com,601.00,Training,settled
TX-11209,Orion Media Ltd,NL47 2436 2824 215045892188,accounts@orion29.com,150.00,Logistics,settled
TX-11274,Vega Analytics GmbH,FR95 5354 2946 635842292127,accounts@vega25.com,120.00,Logistics,settled
TX-10033,Nordic Retail GmbH,ES70 1317 9837 162503068227,accounts@nordic20.com,301.00,Subscriptions,settled
TX-11014,Novara Logistics GmbH,FR27 1227 4126 244504556843,accounts@novara32.com,1742.00,Hardware,settled
TX-11235,Solace Industrial BV,ES26 4378 3641 217710870125,accounts@solace10.com,254.00,Logistics,settled
TX-10727,Nordic Retail GmbH,ES86 1107 5009 801891796718,accounts@nordic20.com,1525.00,Professional Services,settled
TX-10171,Orion Media Ltd,NL13 7797 1872 607451071432,accounts@orion89.com,300.00,Subscriptions,settled
TX-11611,Atlas Partners SA,DE44 4427 9007 797441658392,accounts@atlas1.com,972.00,Marketing,settled
TX-11457,Nordic Retail SL,ES22 4032 9245 997966945268,accounts@nordic0.com,418.00,Logistics,settled
TX-10599,Kestrel Clinics Ltd,DE15 3406 1916 319410569618,accounts@kestrel34.com,693.00,Subscriptions,settled
TX-10657,Tarragon Labs SL,IT56 7753 5256 292303835765,accounts@tarragon78.com,1316.00,Subscriptions,refunded
TX-11299,Solace Industrial BV,ES59 7393 7567 872166058670,accounts@solace33.com,120.00,Logistics,settled
TX-10404,Iberia Supply SA,ES10 7164 6038 235222449983,accounts@iberia85.com,236.00,Subscriptions,settled
TX-11370,Cinder Energy SL,NL50 1513 7230 173033278918,accounts@cinder54.com,736.00,Logistics,settled
TX-11620,Tarragon Labs GmbH,IT70 2098 1091 494012767672,accounts@tarragon38.com,322.00,Marketing,settled
TX-10228,Lumen Systems GmbH,DE81 6990 3363 351172893522,accounts@lumen86.com,163.00,Subscriptions,settled
TX-10307,Nordic Retail GmbH,ES12 4394 3362 604989487508,accounts@nordic80.com,181.00,Subscriptions,settled
TX-10807,Nordic Retail GmbH,ES80 1173 1138 185346341182,accounts@nordic80.com,1239.00,Professional Services,settled
TX-11388,Cinder Energy GmbH,NL63 4471 4651 687664019331,accounts@cinder74.com,347.00,Logistics,settled
TX-11836,Vega Analytics SL,FR54 3818 9189 216728469606,accounts@vega5.com,186.00,Training,settled
TX-11279,Ancora Works SAS,NL75 4061 5087 454293069999,accounts@ancora39.com,782.00,Logistics,settled
TX-10277,Atlas Partners SAS,DE83 6253 4881 484763500857,accounts@atlas81.com,190.00,Subscriptions,settled
TX-10363,Mistral Group SL,DE83 5402 7786 582941289685,accounts@mistral36.com,1223.00,Subscriptions,settled
TX-10142,Rioja Hospitality SA,FR78 4770 9196 818757570742,accounts@rioja0.com,1137.00,Subscriptions,settled
TX-10758,Vega Analytics GmbH,FR31 2167 6101 889127122242,accounts@vega62.com,1481.00,Professional Services,settled
TX-10175,Nordic Retail GmbH,ES12 5193 4533 297561728644,accounts@nordic20.com,145.00,Subscriptions,settled
TX-10696,Praxis Digital Ltd,FR35 9202 8503 811092292243,accounts@praxis47.com,1585.00,Professional Services,settled
TX-10705,Atlas Partners SAS,DE28 1483 6221 629423273485,accounts@atlas81.com,1670.00,Professional Services,settled
TX-11161,Ancora Works SA,NL85 4325 9232 977266170179,accounts@ancora79.com,418.00,Hardware,settled
TX-11376,Kestrel Clinics SAS,DE55 7375 1162 813564647996,accounts@kestrel14.com,541.00,Logistics,settled
TX-11008,Delta Ventures GmbH,IT12 2866 8583 324376604904,accounts@delta31.com,595.00,Hardware,settled
TX-11655,Bastion Studio SA,IT36 6606 9253 808706438472,accounts@bastion73.com,480.00,Marketing,settled
TX-10917,Solace Industrial SL,ES42 1709 2085 483867261857,accounts@solace30.com,240.00,Professional Services,settled
TX-10373,Cobalt Trading SL,NL10 4496 8812 198215470878,accounts@cobalt24.com,335.00,Subscriptions,settled
TX-11172,Marlin Foods Ltd,IT95 8606 8942 691293076437,accounts@marlin83.com,1002.00,Hardware,settled
TX-11198,Iberia Supply SAS,ES87 5079 5966 467770680211,accounts@iberia45.com,494.00,Hardware,refunded
TX-10904,Atlas Partners SAS,DE69 3219 6855 305522120947,accounts@atlas81.com,1058.00,Professional Services,settled
TX-10743,Rioja Hospitality Ltd,FR52 8577 7782 173301610601,accounts@rioja40.com,1053.00,Professional Services,settled
TX-11410,Praxis Digital SA,FR78 1377 9486 754268302525,accounts@praxis7.com,328.00,Logistics,settled
TX-11201,Orion Media Ltd,NL64 8800 2645 593167397784,accounts@orion89.com,406.00,Logistics,settled
TX-11881,Halcyon Consulting SAS,ES15 4081 2461 499795904190,accounts@halcyon38.com,738.00,Training,settled
TX-11572,Vega Analytics SL,FR25 7858 5315 801433771828,accounts@vega42.com,1602.00,Logistics,refunded
TX-10350,Kestrel Clinics SA,DE11 8939 3236 348796293088,accounts@kestrel91.com,149.00,Subscriptions,settled
TX-10977,Nordic Retail GmbH,ES72 8718 7765 528376116786,accounts@nordic20.com,1112.00,Professional Services,refunded
TX-10777,Vega Analytics GmbH,FR88 9362 7622 268956449152,accounts@vega2.com,1267.00,Professional Services,settled
TX-10969,Delta Ventures GmbH,IT25 9551 9605 421387615589,accounts@delta31.com,1760.00,Professional Services,settled
TX-11898,Delta Ventures GmbH,IT34 4447 6208 153442983221,accounts@delta31.com,381.00,Training,refunded
TX-10278,Bastion Studio SA,IT38 7775 5923 459851745648,accounts@bastion36.com,831.00,Subscriptions,settled
TX-10081,Mistral Group BV,DE85 9022 3434 677608153267,accounts@mistral76.com,885.00,Subscriptions,settled
TX-11548,Kestrel Clinics SAS,DE64 1935 2789 808206824242,accounts@kestrel14.com,790.00,Logistics,settled
TX-11718,Ancora Works SAS,NL80 9377 4162 307261069753,accounts@ancora2.com,120.00,Marketing,settled
TX-10912,Vega Analytics GmbH,FR54 6104 6940 278804121811,accounts@vega25.com,673.00,Professional Services,settled
TX-10301,Solace Industrial SL,ES44 7502 2294 579415119956,accounts@solace90.com,819.00,Subscriptions,settled
TX-11360,Rioja Hospitality SAS,FR43 8753 5194 667737658873,accounts@rioja20.com,811.00,Logistics,settled
TX-10233,Lumen Systems SL,DE86 8775 5350 933480920839,accounts@lumen6.com,806.00,Subscriptions,settled
TX-10511,Novara Logistics SL,FR24 2741 9154 353615642860,accounts@novara72.com,292.00,Subscriptions,settled
TX-11414,Orion Media SA,NL42 3833 4242 978376160226,accounts@orion49.com,184.00,Logistics,settled
TX-10576,Iberia Supply SA,ES35 8982 6420 553815235019,accounts@iberia25.com,120.00,Subscriptions,settled
TX-11434,Marlin Foods SA,IT21 4131 7043 785250149467,accounts@marlin43.com,757.00,Logistics,settled
TX-10962,Kestrel Clinics SAS,DE62 6220 2055 917066376657,accounts@kestrel14.com,1588.00,Professional Services,settled
TX-11288,Cinder Energy SL,NL46 8734 5590 875727735496,accounts@cinder54.com,766.00,Logistics,settled
TX-11132,Nordic Retail SL,ES94 2062 3743 756902427921,accounts@nordic23.com,191.00,Hardware,settled
TX-11687,Halcyon Consulting SAS,ES13 9892 5378 326554422145,accounts@halcyon75.com,273.00,Marketing,settled
TX-10325,Vega Analytics GmbH,FR51 7161 5592 602567729816,accounts@vega62.com,1128.00,Subscriptions,settled
TX-10840,Rioja Hospitality Ltd,FR54 7861 1074 812012061834,accounts@rioja77.com,741.00,Professional Services,settled
TX-11267,Praxis Digital Ltd,FR61 6808 1145 227145255596,accounts@praxis47.com,274.00,Logistics,settled
TX-11091,Marlin Foods Ltd,IT88 5967 4623 399504546868,accounts@marlin23.com,935.00,Hardware,settled
TX-10243,Solace Industrial BV,ES46 2294 6674 668112345816,accounts@solace10.com,975.00,Subscriptions,settled
TX-10851,Ancora Works SAS,NL57 3234 8499 348009477336,accounts@ancora2.com,1094.00,Professional Services,settled
TX-10335,Marlin Foods SAS,IT23 5840 7815 205903457537,accounts@marlin26.com,293.00,Subscriptions,settled
TX-10312,Mistral Group SL,DE65 4043 7227 201315708805,accounts@mistral96.com,120.00,Subscriptions,settled
TX-10328,Halcyon Consulting Ltd,ES91 5961 4965 423828935922,accounts@halcyon35.com,434.00,Subscriptions,settled
TX-11151,Delta Ventures SL,IT97 7608 9808 489689748933,accounts@delta11.com,838.00,Hardware,settled
TX-11644,Bastion Studio Ltd,IT15 5514 4255 987465926508,accounts@bastion16.com,120.00,Marketing,settled
TX-10208,Novara Logistics SL,FR29 5982 3697 304046558332,accounts@novara35.com,963.00,Subscriptions,settled
TX-10622,Rioja Hospitality SAS,FR85 1448 8896 242107327477,accounts@rioja20.com,2051.00,Subscriptions,refunded
TX-10594,Atlas Partners SA,DE74 3276 8207 311987802843,accounts@atlas1.com,1176.00,Subscriptions,settled
TX-10359,Orion Media Ltd,NL78 5605 9827 318318855178,accounts@orion89.com,915.00,Subscriptions,settled
TX-11441,Lumen Systems SL,DE17 4481 1215 956223262065,accounts@lumen29.com,120.00,Logistics,settled
TX-10694,Praxis Digital SAS,FR12 5792 7332 399503145548,accounts@praxis27.com,652.00,Professional Services,settled
TX-10973,Delta Ventures BV,IT50 9941 7943 703932339303,accounts@delta28.com,1575.00,Professional Services,settled
TX-10915,Bastion Studio SAS,IT20 7960 2830 192852193802,accounts@bastion33.com,672.00,Professional Services,settled
TX-11697,Delta Ventures GmbH,IT95 1749 7531 338207849555,accounts@delta31.com,497.00,Marketing,settled
TX-11195,Mistral Group BV,DE72 2146 4153 161877118282,accounts@mistral16.com,300.00,Hardware,refunded
TX-10647,Nordic Retail GmbH,ES30 6629 4739 508063693463,accounts@nordic20.com,928.00,Subscriptions,refunded
TX-11277,Bastion Studio SA,IT96 6605 8039 864167244443,accounts@bastion13.com,124.00,Logistics,settled
TX-10744,Bastion Studio Ltd,IT83 6434 6793 185164457378,accounts@bastion53.com,1330.00,Professional Services,settled
TX-10136,Bastion Studio SA,IT29 3579 1815 965645357285,accounts@bastion13.com,1007.00,Subscriptions,settled
TX-10630,Iberia Supply Ltd,ES33 9374 5591 603476758136,accounts@iberia28.com,1280.00,Subscriptions,refunded
TX-10437,Cobalt Trading GmbH,NL58 6026 5825 267755273988,accounts@cobalt44.com,298.00,Subscriptions,settled
TX-11736,Delta Ventures BV,IT92 3553 9209 507542684407,accounts@delta88.com,511.00,Marketing,settled
TX-11523,Ancora Works SA,NL99 2816 8716 433805610094,accounts@ancora42.com,513.00,Logistics,settled
TX-10416,Kestrel Clinics SA,DE11 2010 4641 267015453083,accounts@kestrel31.com,1224.00,Subscriptions,settled
TX-10731,Mistral Group BV,DE51 7038 7208 188552450838,accounts@mistral76.com,1531.00,Professional Services,settled
TX-10642,Lumen Systems SL,DE56 6903 5222 545380159400,accounts@lumen66.com,2262.00,Subscriptions,refunded
TX-10185,Kestrel Clinics Ltd,DE35 1686 6170 497508522951,accounts@kestrel11.com,545.00,Subscriptions,settled
TX-10679,Rioja Hospitality SA,FR16 5993 9591 153426282426,accounts@rioja0.com,595.00,Professional Services,settled
TX-10109,Lumen Systems BV,DE93 2622 9017 889381721143,accounts@lumen9.com,817.00,Subscriptions,settled
TX-10018,Rioja Hospitality SA,FR93 1090 2746 641939915527,accounts@rioja37.com,120.00,Subscriptions,settled
TX-10044,Vega Analytics GmbH,FR69 7209 6511 132395925222,accounts@vega62.com,545.00,Subscriptions,settled
TX-10176,Delta Ventures BV,IT46 4893 5934 251205082311,accounts@delta28.com,947.00,Subscriptions,settled
TX-10134,Vega Analytics SL,FR18 3324 1502 216218955985,accounts@vega5.com,1027.00,Subscriptions,settled
TX-11612,Nordic Retail SL,ES51 8559 8913 754148508746,accounts@nordic60.com,597.00,Marketing,settled
TX-10199,Praxis Digital SA,FR43 8311 4515 883109688769,accounts@praxis67.com,120.00,Subscriptions,settled
TX-11385,Novara Logistics SL,FR94 8167 5640 994680775250,accounts@novara72.com,194.00,Logistics,settled
TX-11885,Tarragon Labs SL,IT36 9114 4387 831066970190,accounts@tarragon18.com,404.00,Training,settled
TX-11886,Rioja Hospitality SA,FR36 2905 5758 104884350399,accounts@rioja0.com,766.00,Training,settled
TX-11506,Marlin Foods SAS,IT58 8729 3955 832113367267,accounts@marlin26.com,817.00,Logistics,settled
TX-11087,Cobalt Trading GmbH,NL62 9011 7435 783797168211,accounts@cobalt44.com,364.00,Hardware,settled
TX-11863,Cobalt Trading BV,NL73 2486 4023 432724119090,accounts@cobalt64.com,283.00,Training,settled
TX-11564,Ancora Works SA,NL38 9249 9982 634428266738,accounts@ancora19.com,504.00,Logistics,refunded
